"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-GameTitleComparatorEqual-record1Value","0-GameTitleComparatorEqual-record2Value","0-GameTitleComparatorEqual-record1PreprocessedValue","0-GameTitleComparatorEqual-record2PreprocessedValue","0-GameTitleComparatorEqual-similarity","0-GameTitleComparatorEqual-postproccesedSimilarity","1-GameTitleComparatorJaccard-record1Value","1-GameTitleComparatorJaccard-record2Value","1-GameTitleComparatorJaccard-record1PreprocessedValue","1-GameTitleComparatorJaccard-record2PreprocessedValue","1-GameTitleComparatorJaccard-similarity","1-GameTitleComparatorJaccard-postproccesedSimilarity","2-GameTitleComparatorLevenshtein-record1Value","2-GameTitleComparatorLevenshtein-record2Value","2-GameTitleComparatorLevenshtein-record1PreprocessedValue","2-GameTitleComparatorLevenshtein-record2PreprocessedValue","2-GameTitleComparatorLevenshtein-similarity","2-GameTitleComparatorLevenshtein-postproccesedSimilarity","3-GamePlatformComparatorEqual-record1Value","3-GamePlatformComparatorEqual-record2Value","3-GamePlatformComparatorEqual-record1PreprocessedValue","3-GamePlatformComparatorEqual-record2PreprocessedValue","3-GamePlatformComparatorEqual-similarity","3-GamePlatformComparatorEqual-postproccesedSimilarity","4-GamePlatformComparatorJaccard-record1Value","4-GamePlatformComparatorJaccard-record2Value","4-GamePlatformComparatorJaccard-record1PreprocessedValue","4-GamePlatformComparatorJaccard-record2PreprocessedValue","4-GamePlatformComparatorJaccard-similarity","4-GamePlatformComparatorJaccard-postproccesedSimilarity","5-GamePlatformComparatorLevenshtein-record1Value","5-GamePlatformComparatorLevenshtein-record2Value","5-GamePlatformComparatorLevenshtein-record1PreprocessedValue","5-GamePlatformComparatorLevenshtein-record2PreprocessedValue","5-GamePlatformComparatorLevenshtein-similarity","5-GamePlatformComparatorLevenshtein-postproccesedSimilarity","6-GameReleaseDateComparator2Years-record1Value","6-GameReleaseDateComparator2Years-record2Value","6-GameReleaseDateComparator2Years-record1PreprocessedValue","6-GameReleaseDateComparator2Years-record2PreprocessedValue","6-GameReleaseDateComparator2Years-similarity","6-GameReleaseDateComparator2Years-postproccesedSimilarity","7-PublisherNameComparatorEqual-record1Value","7-PublisherNameComparatorEqual-record2Value","7-PublisherNameComparatorEqual-record1PreprocessedValue","7-PublisherNameComparatorEqual-record2PreprocessedValue","7-PublisherNameComparatorEqual-similarity","7-PublisherNameComparatorEqual-postproccesedSimilarity","8-PublisherNameComparatorJaccard-record1Value","8-PublisherNameComparatorJaccard-record2Value","8-PublisherNameComparatorJaccard-record1PreprocessedValue","8-PublisherNameComparatorJaccard-record2PreprocessedValue","8-PublisherNameComparatorJaccard-similarity","8-PublisherNameComparatorJaccard-postproccesedSimilarity","9-PublisherNameComparatorLevenshtein-record1Value","9-PublisherNameComparatorLevenshtein-record2Value","9-PublisherNameComparatorLevenshtein-record1PreprocessedValue","9-PublisherNameComparatorLevenshtein-record2PreprocessedValue","9-PublisherNameComparatorLevenshtein-similarity","9-PublisherNameComparatorLevenshtein-postproccesedSimilarity"
"WekaMatchingRule","jpntop_103","vga_games_json7491",,,"WarioWare: Touched!","F1 2014","WarioWare: Touched!","F1 2014","0.0","0.0","WarioWare: Touched!","F1 2014","WarioWare: Touched!","F1 2014","0.0","0.0","WarioWare: Touched!","F1 2014","WarioWare: Touched!","F1 2014","0.052631578947368474","0.052631578947368474","NDS","X360","NDS","X360","0.0","0.0","NDS","X360","NDS","X360","0.0","0.0","NDS","X360","NDS","X360","0.0","0.0","2004-02-12T00:00","2014-10-21T00:00","2004-02-12T00:00","2014-10-21T00:00","0.0","0.0","Nintendo","Codemasters","Nintendo","Codemasters","0.0","0.0","Nintendo","Codemasters","Nintendo","Codemasters","0.0","0.0","Nintendo","Codemasters","Nintendo","Codemasters","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","jpntop_176","vga_games_json5231",,,"Pokemon Mystery Dungeon: Red Rescue Team","Tiger Woods PGA Tour 14","Pokemon Mystery Dungeon: Red Rescue Team","Tiger Woods PGA Tour 14","0.0","0.0","Pokemon Mystery Dungeon: Red Rescue Team","Tiger Woods PGA Tour 14","Pokemon Mystery Dungeon: Red Rescue Team","Tiger Woods PGA Tour 14","0.0","0.0","Pokemon Mystery Dungeon: Red Rescue Team","Tiger Woods PGA Tour 14","Pokemon Mystery Dungeon: Red Rescue Team","Tiger Woods PGA Tour 14","0.19999999999999996","0.19999999999999996","GBA","PS3","GBA","PS3","0.0","0.0","GBA","PS3","GBA","PS3","0.0","0.0","GBA","PS3","GBA","PS3","0.0","0.0","2005-11-17T00:00","2013-03-26T00:00","2005-11-17T00:00","2013-03-26T00:00","0.0","0.0","Pokemon Co.","EA Sports","Pokemon Co.","EA Sports","0.0","0.0","Pokemon Co.","EA Sports","Pokemon Co.","EA Sports","0.0","0.0","Pokemon Co.","EA Sports","Pokemon Co.","EA Sports","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","jpntop_190","vga_games_json3294",,,"Dragon Quest X: Mezameshi Itsutsu no Shuzoku Online","Cartoon Network Block Party / Cartoon Network Speedway Double Pack","Dragon Quest X: Mezameshi Itsutsu no Shuzoku Online","Cartoon Network Block Party / Cartoon Network Speedway Double Pack","0.0","0.0","Weak English Adult DS Training: More English Pickled","Burnout Legends","Weak English Adult DS Training: More English Pickled","Burnout Legends","0.0","0.0","Dragon Quest X: Mezameshi Itsutsu no Shuzoku Online","Cartoon Network Block Party / Cartoon Network Speedway Double Pack","Dragon Quest X: Mezameshi Itsutsu no Shuzoku Online","Cartoon Network Block Party / Cartoon Network Speedway Double Pack","0.2272727272727273","0.2272727272727273","WII","GBA","WII","GBA","0.0","0.0","WII","GBA","WII","GBA","0.0","0.0","WII","GBA","WII","GBA","0.0","0.0","2012-02-08T00:00","2005-04-25T00:00","2012-02-08T00:00","2005-04-25T00:00","0.0","0.0","Square Enix","Majesco","Square Enix","Majesco","0.0","0.0","Square Enix","Majesco","Square Enix","Majesco","0.0","0.0","Square Enix","Majesco","Square Enix","Majesco","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","jpntop_1000","vga_games_json5175",,,"Pro Baseball Spirits 2011","Mortal Kombat 4","Pro Baseball Spirits 2011","Mortal Kombat 4","0.0","0.0","Pro Baseball Spirits 2011","Mortal Kombat 4","Pro Baseball Spirits 2011","Mortal Kombat 4","0.0","0.0","Pro Baseball Spirits 2011","Mortal Kombat 4","Pro Baseball Spirits 2011","Mortal Kombat 4","0.24","0.24","PS3","PS","PS3","PS","0.0","0.0","PS3","PS","PS3","PS","0.5","0.5","PS3","PS","PS3","PS","0.6666666666666667","0.6666666666666667","2011-04-14T00:00","1998-06-24T00:00","2011-04-14T00:00","1998-06-24T00:00","0.0","0.0","Konami","Midway Games","Konami","Midway Games","0.0","0.0","Konami","Midway Games","Konami","Midway Games","0.0","0.0","Konami","Midway Games","Konami","Midway Games","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","jpntop_156","vga_games_json333",,,"Mario Party 4","The Elder Scrolls V: Skyrim","Mario Party 4","The Elder Scrolls V: Skyrim","0.0","0.0","Mario Party 4","The Elder Scrolls V: Skyrim","Mario Party 4","The Elder Scrolls V: Skyrim","0.0","0.0","Mario Party 4","The Elder Scrolls V: Skyrim","Mario Party 4","The Elder Scrolls V: Skyrim","0.14814814814814814","0.14814814814814814","GCN","PC","GCN","PC","0.0","0.0","GCN","PC","GCN","PC","0.0","0.0","GCN","PC","GCN","PC","0.33333333333333337","0.33333333333333337","2002-08-11T00:00","2011-11-11T00:00","2002-08-11T00:00","2011-11-11T00:00","0.0","0.0","Nintendo","Bethesda Softworks","Nintendo","Bethesda Softworks","0.0","0.0","Nintendo","Bethesda Softworks","Nintendo","Bethesda Softworks","0.0","0.0","Pokemon Co.","Activision","Pokemon Co.","Activision","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","jpntop_121","vga_games_json6023",,,"Professor Layton and the Diabolical Box","Bust-A-Move Universe","Professor Layton and the Diabolical Box","Bust-A-Move Universe","0.0","0.0","Professor Layton and the Diabolical Box","Bust-A-Move Universe","Professor Layton and the Diabolical Box","Bust-A-Move Universe","0.0","0.0","Professor Layton and the Diabolical Box","Bust-A-Move Universe","Professor Layton and the Diabolical Box","Bust-A-Move Universe","0.15384615384615385","0.15384615384615385","NDS","3DS","3DS","XB","0.0","0.0","NDS","3DS","NDS","3DS","0.0","0.0","NDS","3DS","NDS","3DS","0.6666666666666667","0.6666666666666667","2007-11-29T00:00","2011-03-27T00:00","2007-11-29T00:00","2011-03-27T00:00","0.0","0.0","Level 5","Square Enix","Level 5","Square Enix","0.0","0.0","Level 5","Square Enix","Level 5","Square Enix","0.0","0.0","Level 5","Square Enix","Level 5","Square Enix","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","jpntop_163","vga_games_json5599",,,"Super Mario Advance 4: Super Mario Bros. 3","Guilty Gear X2","Super Mario Advance 4: Super Mario Bros. 3","Guilty Gear X2","0.0","0.0","Super Mario Advance 4: Super Mario Bros. 3","Guilty Gear X2","Super Mario Advance 4: Super Mario Bros. 3","Guilty Gear X2","0.0","0.0","Super Mario Advance 4: Super Mario Bros. 3","Guilty Gear X2","Super Mario Advance 4: Super Mario Bros. 3","Guilty Gear X2","0.16666666666666663","0.16666666666666663","GBA","PS2","GBA","PS2","0.0","0.0","GBA","PS2","GBA","PS2","0.0","0.0","GBA","PS2","GBA","PS2","0.0","0.0","2003-11-07T00:00","2003-02-03T00:00","2003-11-07T00:00","2003-02-03T00:00","1.0","1.0","Nintendo","Sammy Corporation","Nintendo","Sammy Corporation","0.0","0.0","Nintendo","Sammy Corporation","Nintendo","Sammy Corporation","0.0","0.0","Nintendo","Sammy Corporation","Nintendo","Sammy Corporation","0.05882352941176472","0.05882352941176472"
"WekaMatchingRule","jpntop_202","vga_games_json3817",,,"Mario Sports Mix","Yu-Gi-Oh! Reshef of Destruction","Mario Sports Mix","Yu-Gi-Oh! Reshef of Destruction","0.0","0.0","Mario Sports Mix","Yu-Gi-Oh! Reshef of Destruction","Mario Sports Mix","Yu-Gi-Oh! Reshef of Destruction","0.0","0.0","Mario Sports Mix","Yu-Gi-Oh! Reshef of Destruction","Mario Sports Mix","Yu-Gi-Oh! Reshef of Destruction","0.22580645161290325","0.22580645161290325","WII","GBA","WII","GBA","0.0","0.0","WII","GBA","WII","GBA","0.0","0.0","WII","GBA","WII","GBA","0.0","0.0","2010-11-25T00:00","2004-06-29T00:00","2010-11-25T00:00","2004-06-29T00:00","0.0","0.0","Nintendo","Konami","Nintendo","Konami","0.0","0.0","Nintendo","Konami","Nintendo","Konami","0.0","0.0","Nintendo","Konami","Nintendo","Konami","0.125","0.125"
"WekaMatchingRule","jpntop_13","vga_games_json4129",,,"Mario Kart DS","Iron Man","Pokemon Heart Gold / Soul Silver","Iron Man","0.0","0.0","Pokemon Heart Gold / Soul Silver","Iron Man","Pokemon Heart Gold / Soul Silver","Iron Man","0.0","0.0","Mario Kart DS","SpongeBob SquarePants: Lights, Camera, Pants!","Mario Kart DS","SpongeBob SquarePants: Lights, Camera, Pants!","0.1777777777777778","0.1777777777777778","NDS","GBA","NDS","GBA","0.0","0.0","NDS","GBA","NDS","GBA","0.0","0.0","NDS","GBA","NDS","GBA","0.0","0.0","2005-08-12T00:00","2005-10-21T00:00","2005-08-12T00:00","2005-10-21T00:00","1.0","1.0","Nintendo","THQ","Nintendo","THQ","0.0","0.0","Nintendo","THQ","Nintendo","THQ","0.0","0.0","Nintendo","THQ","Nintendo","THQ","0.125","0.125"
"WekaMatchingRule","jpntop_15","vga_games_json5218",,,"Brain Age: Train Your Brain in Minutes a Day!","Super Famista 3","Brain Age: Train Your Brain in Minutes a Day!","Super Famista 3","0.0","0.0","Brain Age: Train Your Brain in Minutes a Day!","Super Famista 3","Brain Age: Train Your Brain in Minutes a Day!","Super Famista 3","0.0","0.0","Brain Age: Train Your Brain in Minutes a Day!","Super Famista 3","Brain Age: Train Your Brain in Minutes a Day!","Super Famista 3","0.19999999999999996","0.19999999999999996","NDS","SNES","NDS","SNES","0.0","0.0","NDS","SNES","NDS","SNES","0.0","0.0","NDS","SNES","NDS","SNES","0.5","0.5","2005-05-19T00:00","1994-03-04T00:00","2005-05-19T00:00","1994-03-04T00:00","0.0","0.0","Nintendo","Namco","Nintendo","Namco","0.0","0.0","Nintendo","Namco","Nintendo","Namco","0.0","0.0","Nintendo","Namco","Nintendo","Namco","0.25","0.25"
"WekaMatchingRule","jpntop_218","vga_games_json2278",,,"The Legend of Zelda: Ocarina of Time 3D","Cars","The Legend of Zelda: Ocarina of Time 3D","Cars","0.0","0.0","The Legend of Zelda: Ocarina of Time 3D","Cars","The Legend of Zelda: Ocarina of Time 3D","Cars","0.0","0.0","Kouchuu Ouja Mushi King: Greatest Champion e no Michi","Warcraft: Orcs & Humans","Kouchuu Ouja Mushi King: Greatest Champion e no Michi","Warcraft: Orcs & Humans","0.16981132075471694","0.16981132075471694","3DS","DS","3DS","DS","0.0","0.0","GBA","PC","GBA","PC","0.0","0.0","GCN","PS3","GCN","PS3","0.0","0.0","2011-06-16T00:00","2006-06-06T00:00","2011-06-16T00:00","2006-06-06T00:00","0.0","0.0","Nintendo","THQ","Nintendo","THQ","0.0","0.0","Nintendo","THQ","Nintendo","THQ","0.0","0.0","Pokemon Co.","Sony Computer Entertainment America","Pokemon Co.","Sony Computer Entertainment America","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","jpntop_153","vga_games_json2313",,,"Dragon Quest Monsters 2: Iru to Ruka no Fushigi na Fushigi na Kagi","Scooby-Doo! First Frights","Dragon Quest Monsters 2: Iru to Ruka no Fushigi na Fushigi na Kagi","Scooby-Doo! First Frights","0.0","0.0","Dragon Quest Monsters 2: Iru to Ruka no Fushigi na Fushigi na Kagi","Scooby-Doo! First Frights","Dragon Quest Monsters 2: Iru to Ruka no Fushigi na Fushigi na Kagi","Scooby-Doo! First Frights","0.0","0.0","Dragon Quest Monsters 2: Iru to Ruka no Fushigi na Fushigi na Kagi","Scooby-Doo! First Frights","Dragon Quest Monsters 2: Iru to Ruka no Fushigi na Fushigi na Kagi","Scooby-Doo! First Frights","0.16666666666666663","0.16666666666666663","3DS","Wii","3DS","Wii","0.0","0.0","3DS","Wii","3DS","Wii","0.0","0.0","3DS","Wii","3DS","Wii","0.0","0.0","2014-06-02T00:00","2009-09-22T00:00","2014-06-02T00:00","2009-09-22T00:00","0.0","0.0","Square Enix","Warner Bros. Interactive","Square Enix","Warner Bros. Interactive","0.0","0.0","Square Enix","Warner Bros. Interactive","Square Enix","Warner Bros. Interactive","0.0","0.0","Square Enix","Warner Bros. Interactive","Square Enix","Warner Bros. Interactive","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","jpntop_133","vga_games_json2314",,,"The Legend of Zelda: Phantom Hourglass","Sonic & SEGA All-Stars Racing","The Legend of Zelda: Phantom Hourglass","Sonic & SEGA All-Stars Racing","0.0","0.0","The Legend of Zelda: Phantom Hourglass","Sonic & SEGA All-Stars Racing","The Legend of Zelda: Phantom Hourglass","Sonic & SEGA All-Stars Racing","0.0","0.0","Dragon Quest VIII: Journey of the Cursed King","Portal 2","Dragon Quest VIII: Journey of the Cursed King","Portal 2","0.0888888888888889","0.0888888888888889","3DS","PS3","3DS","PS3","0.0","0.0","3DS","PS3","3DS","PS3","0.3333333333333333","0.3333333333333333","3DS","PS3","3DS","PS3","0.0","0.0","2007-06-23T00:00","2010-02-23T00:00","2007-06-23T00:00","2010-02-23T00:00","0.0","0.0","Nintendo","Sega","Nintendo","Sega","0.0","0.0","Nintendo","Sega","Nintendo","Sega","0.0","0.0","Nintendo","Sega","Nintendo","Sega","0.125","0.125"
"WekaMatchingRule","jpntop_209","vga_games_json10",,,"Kirby: Star Allies","Duck Hunt","Kirby: Star Allies","Duck Hunt","0.0","0.0","Kirby: Star Allies","Duck Hunt","Kirby: Star Allies","Duck Hunt","0.0","0.0","Kirby: Star Allies","Duck Hunt","Kirby: Star Allies","Duck Hunt","0.05555555555555558","0.05555555555555558","NSW","NES","NSW","NES","0.0","0.0","NSW","NES","NSW","NES","0.0","0.0","NSW","NES","NSW","NES","0.33333333333333337","0.33333333333333337","2018-03-16T00:00","1985-10-15T00:00","2018-03-16T00:00","1985-10-15T00:00","0.0","0.0","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0"
"WekaMatchingRule","jpntop_144","vga_games_json4602",,,"Gran Turismo 4: Prologue","Brunswick Pro Bowling","Gran Turismo 4: Prologue","Brunswick Pro Bowling","0.0","0.0","Gran Turismo 4: Prologue","Brunswick Pro Bowling","Gran Turismo 4: Prologue","Brunswick Pro Bowling","0.0","0.0","Flash Focus: Vision Training in Minutes a Day","Karaoke Revolution","Flash Focus: Vision Training in Minutes a Day","Karaoke Revolution","0.15555555555555556","0.15555555555555556","PS3","PS2","PS3","PS2","0.0","0.0","PS2","X360","PS2","X360","0.0","0.0","PS2","X360","PS2","X360","0.0","0.0","2003-04-12T00:00","2010-12-07T00:00","2003-04-12T00:00","2010-12-07T00:00","0.0","0.0","Sony Computer Entertainment","Crave Entertainment","Sony Computer Entertainment","Crave Entertainment","0.0","0.0","Sony Computer Entertainment","Crave Entertainment","Sony Computer Entertainment","Crave Entertainment","0.25","0.25","Sony Computer Entertainment","Crave Entertainment","Sony Computer Entertainment","Crave Entertainment","0.5925925925925926","0.5925925925925926"
"WekaMatchingRule","jpntop_178","vga_games_json5360",,,"Dynasty Warriors 3","EA Sports MMA","Dynasty Warriors 3","EA Sports MMA","0.0","0.0","Dynasty Warriors 3","EA Sports MMA","Dynasty Warriors 3","EA Sports MMA","0.0","0.0","Dynasty Warriors 3","EA Sports MMA","Dynasty Warriors 3","EA Sports MMA","0.16666666666666663","0.16666666666666663","PS2","PS3","PS2","PS3","0.0","0.0","PS2","PS3","PS2","PS3","0.3333333333333333","0.3333333333333333","PS2","PS3","PS2","PS3","0.6666666666666667","0.6666666666666667","2001-09-20T00:00","2010-10-19T00:00","2001-09-20T00:00","2010-10-19T00:00","0.0","0.0","Koei","EA Sports","Koei","EA Sports","0.0","0.0","Koei","EA Sports","Koei","EA Sports","0.0","0.0","Koei","EA Sports","Koei","EA Sports","0.11111111111111116","0.11111111111111116"
"WekaMatchingRule","jpntop_118","vga_games_json5297",,,"Cooking Navi","FIFA 13","Cooking Navi","FIFA 13","0.0","0.0","Cooking Navi","FIFA 13","Cooking Navi","FIFA 13","0.0","0.0","Cooking Navi","FIFA 13","Cooking Navi","FIFA 13","0.16666666666666663","0.16666666666666663","NDS","PSP","NDS","PSP","0.0","0.0","NDS","PSP","NDS","PSP","0.0","0.0","NDS","PSP","NDS","PSP","0.0","0.0","2006-07-20T00:00","2012-09-25T00:00","2006-07-20T00:00","2012-09-25T00:00","0.0","0.0","Nintendo","EA Sports","Nintendo","EA Sports","0.0","0.0","Nintendo","EA Sports","Nintendo","EA Sports","0.0","0.0","Nintendo","EA Sports","Nintendo","EA Sports","0.0","0.0"
"WekaMatchingRule","jpntop_113","vga_games_json2213",,,"Gran Turismo 4","NES Open Tournament Golf","Gran Turismo 4","NES Open Tournament Golf","0.0","0.0","Gran Turismo 4","NES Open Tournament Golf","Gran Turismo 4","NES Open Tournament Golf","0.0","0.0","Gran Turismo 4","NES Open Tournament Golf","Gran Turismo 4","NES Open Tournament Golf","0.29166666666666663","0.29166666666666663","PS2","NES","PS2","NES","0.0","0.0","PS2","NES","PS2","NES","0.0","0.0","PS2","NES","PS2","NES","0.0","0.0","2004-12-28T00:00","1991-09-29T00:00","2004-12-28T00:00","1991-09-29T00:00","0.0","0.0","Sony Computer Entertainment","Nintendo","Sony Computer Entertainment","Nintendo","0.0","0.0","Sony Computer Entertainment","Nintendo","Sony Computer Entertainment","Nintendo","0.0","0.0","Sony Computer Entertainment","Nintendo","Sony Computer Entertainment","Nintendo","0.18518518518518523","0.18518518518518523"
"WekaMatchingRule","jpntop_19","vga_games_json4591",,,"Wii Sports","My Fashion Studio","Wii Sports","My Fashion Studio","0.0","0.0","Wii Sports","My Fashion Studio","Wii Sports","My Fashion Studio","0.0","0.0","Wii Sports","My Fashion Studio","Wii Sports","My Fashion Studio","0.17647058823529416","0.17647058823529416","WII","DS","WII","DS","0.0","0.0","WII","DS","WII","DS","0.0","0.0","WII","DS","WII","DS","0.0","0.0","2006-02-12T00:00","2008-06-10T00:00","2006-02-12T00:00","2008-06-10T00:00","0.0","0.0","Nintendo","Ubisoft","Nintendo","Ubisoft","0.0","0.0","Nintendo","Ubisoft","Nintendo","Ubisoft","0.0","0.0","Nintendo","Ubisoft","Nintendo","Ubisoft","0.0","0.0"
"WekaMatchingRule","jpntop_16","vga_games_json3945",,,"Dragon Quest VII: Warriors of Eden","Mario Tennis Ultra Smash","Dragon Quest VII: Warriors of Eden","Mario Tennis Ultra Smash","0.0","0.0","Dragon Quest VII: Warriors of Eden","Mario Tennis Ultra Smash","Dragon Quest VII: Warriors of Eden","Mario Tennis Ultra Smash","0.0","0.0","Dragon Quest VII: Warriors of Eden","Mario Tennis Ultra Smash","Dragon Quest VII: Warriors of Eden","Mario Tennis Ultra Smash","0.20588235294117652","0.20588235294117652","PS1","WiiU","PS1","WiiU","0.0","0.0","PS1","WiiU","PS1","WiiU","0.0","0.0","PS1","WiiU","PS1","WiiU","0.0","0.0","2000-08-26T00:00","2015-11-20T00:00","2000-08-26T00:00","2015-11-20T00:00","0.0","0.0","Enix","Nintendo","Enix","Nintendo","0.0","0.0","Enix","Nintendo","Enix","Nintendo","0.0","0.0","Enix","Nintendo","Enix","Nintendo","0.25","0.25"
"WekaMatchingRule","jpntop_102","vga_games_json3313",,,"Luigi's Mansion: Dark Moon","Tiger Woods PGA Tour 10","Luigi's Mansion: Dark Moon","Tiger Woods PGA Tour 10","0.0","0.0","Luigi's Mansion: Dark Moon","Tiger Woods PGA Tour 10","Luigi's Mansion: Dark Moon","Tiger Woods PGA Tour 10","0.0","0.0","Luigi's Mansion: Dark Moon","Tiger Woods PGA Tour 10","Luigi's Mansion: Dark Moon","Tiger Woods PGA Tour 10","0.1923076923076923","0.1923076923076923","3DS","X360","3DS","X360","0.0","0.0","3DS","X360","3DS","X360","0.0","0.0","3DS","X360","3DS","X360","0.25","0.25","2001-11-22T00:00","2008-04-29T00:00","2001-11-22T00:00","2008-04-29T00:00","0.0","0.0","Nintendo","EA Sports","Nintendo","EA Sports","0.0","0.0","Nintendo","EA Sports","Nintendo","EA Sports","0.0","0.0","Nintendo","EA Sports","Nintendo","EA Sports","0.0","0.0"
"WekaMatchingRule","jpntop_166","vga_games_json1569",,,"Pokemon Mystery Dungeon: Blue Rescue Team","Command & Conquer: Red Alert 2","Pokemon Mystery Dungeon: Blue Rescue Team","Command & Conquer: Red Alert 2","0.0","0.0","Pokemon Mystery Dungeon: Blue Rescue Team","Command & Conquer: Red Alert 2","Pokemon Mystery Dungeon: Blue Rescue Team","Command & Conquer: Red Alert 2","0.0","0.0","Pokemon Mystery Dungeon: Blue Rescue Team","Command & Conquer: Red Alert 2","Pokemon Mystery Dungeon: Blue Rescue Team","Command & Conquer: Red Alert 2","0.24390243902439024","0.24390243902439024","NDS","PC","NDS","PC","0.0","0.0","NDS","PC","NDS","PC","0.0","0.0","NDS","PC","NDS","PC","0.0","0.0","2005-11-17T00:00","2000-10-21T00:00","2005-11-17T00:00","2000-10-21T00:00","0.0","0.0","Nintendo","Electronic Arts","Nintendo","Electronic Arts","0.0","0.0","Nintendo","Electronic Arts","Nintendo","Electronic Arts","0.0","0.0","Nintendo","Electronic Arts","Nintendo","Electronic Arts","0.1333333333333333","0.1333333333333333"
"WekaMatchingRule","jpntop_158","vga_games_json9732",,,"Final Fantasy Type-0","Grand Kingdom","Final Fantasy Type-0","Grand Kingdom","0.0","0.0","Final Fantasy Type-0","Grand Kingdom","Final Fantasy Type-0","Grand Kingdom","0.0","0.0","Final Fantasy Type-0","Grand Kingdom","Final Fantasy Type-0","Grand Kingdom","0.09999999999999998","0.09999999999999998","PSP","PS4","PSP","PS4","0.0","0.0","PSP","PS4","PSP","PS4","0.0","0.0","PSP","PS4","PSP","PS4","0.6666666666666667","0.6666666666666667","2011-10-27T00:00","2016-06-28T00:00","2011-10-27T00:00","2016-06-28T00:00","0.0","0.0","Square Enix","NIS America","Square Enix","NIS America","0.0","0.0","Square Enix","NIS America","Square Enix","NIS America","0.0","0.0","Square Enix","NIS America","Square Enix","NIS America","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","jpntop_131","vga_games_json6521",,,"Super Mario All-Stars","Patapon 3","Super Mario All-Stars","Patapon 3","0.0","0.0","Inazuma Eleven 3: Lightning Bolt / Bomb Blast","Star Wars Episode III: Revenge of the Sith","Inazuma Eleven 3: Lightning Bolt / Bomb Blast","Star Wars Episode III: Revenge of the Sith","0.0","0.0","Super Mario All-Stars","Patapon 3","Super Mario All-Stars","Patapon 3","0.1428571428571429","0.1428571428571429","WII","PSP","WII","PSP","0.0","0.0","WII","PSP","WII","PSP","0.0","0.0","WII","PSP","WII","PSP","0.0","0.0","2010-10-21T00:00","2011-04-12T00:00","2010-10-21T00:00","2011-04-12T00:00","0.5","0.5","Nintendo","Sony Computer Entertainment","Nintendo","Sony Computer Entertainment","0.0","0.0","Nintendo","Sony Computer Entertainment","Nintendo","Sony Computer Entertainment","0.0","0.0","Nintendo","Sony Computer Entertainment","Nintendo","Sony Computer Entertainment","0.18518518518518523","0.18518518518518523"
"WekaMatchingRule","jpntop_344","vga_games_json3505","0.9694361274280598",,"Yakuza: Dead Souls","Yakuza: Dead Souls","Yakuza: Dead Souls","Yakuza: Dead Souls","1.0","1.0","Yakuza: Dead Souls","Yakuza: Dead Souls","Yakuza: Dead Souls","Yakuza: Dead Souls","1.0","1.0","Yakuza: Dead Souls","Yakuza: Dead Souls","Yakuza: Dead Souls","Yakuza: Dead Souls","1.0","1.0","PS3","PS3","PS3","PS3","1.0","1.0","PS3","PS3","PS3","PS3","1.0","1.0","PS3","PS3","PS3","PS3","1.0","1.0","2011-09-06T00:00","2012-03-13T00:00","2011-09-06T00:00","2012-03-13T00:00","0.5","0.5","Sega","Sega","Sega","Sega","1.0","1.0","Sega","Sega","Sega","Sega","1.0","1.0","Sega","Nintendo","Nintendo","Nintendo","1.0","1.0"
"WekaMatchingRule","jpntop_103","vga_games_json745",,,"WarioWare: Touched!","Resident Evil - Code: Veronica X","WarioWare: Touched!","Resident Evil - Code: Veronica X","0.0","0.0","WarioWare: Touched!","Resident Evil - Code: Veronica X","WarioWare: Touched!","Resident Evil - Code: Veronica X","0.0","0.0","WarioWare: Touched!","Resident Evil - Code: Veronica X","WarioWare: Touched!","Resident Evil - Code: Veronica X","0.15625","0.15625","NDS","PS2","NDS","PS2","0.0","0.0","NDS","PS2","NDS","PS2","0.0","0.0","NDS","PS2","NDS","PS2","0.0","0.0","2004-02-12T00:00","2001-08-21T00:00","2004-02-12T00:00","2001-08-21T00:00","0.0","0.0","Nintendo","Capcom","Nintendo","Capcom","0.0","0.0","Nintendo","Capcom","Nintendo","Capcom","0.0","0.0","Nintendo","Capcom","Nintendo","Capcom","0.0","0.0"
